"user_id","name","screen_name","location","description","protected","followers_count","friends_count","listed_count","created_at","favourites_count","utc_offset","time_zone","geo_enabled","verified","statuses_count","lang","contributors_enabled","is_translator","is_translation_enabled","profile_background_color","profile_background_image_url","profile_background_image_url_https","profile_background_tile","profile_image_url","profile_image_url_https","profile_image_url.1","profile_image_url_https.1","profile_link_color","profile_sidebar_border_color","profile_sidebar_fill_color","profile_text_color","profile_use_background_image","default_profile","default_profile_image","profile_banner_url","user_reference","user_relation"
"208576280","Intendencia de MVD","montevideoIM","Montevideo - Uruguay","Twitter oficial de la Intendencia de #Montevideo, capital de #Uruguay. Seguinos en https://t.co/iEWZD2I3bn y en https://t.co/W6RP1E1F7m.",FALSE,134144,404,221,2010-10-27 14:40:21,1565,-10800,"Buenos Aires",TRUE,TRUE,14075,"es",FALSE,FALSE,FALSE,"C0DEED","http://pbs.twimg.com/profile_background_images/165644769/img_fondo.gif","https://pbs.twimg.com/profile_background_images/165644769/img_fondo.gif",TRUE,"http://pbs.twimg.com/profile_images/740580203370577920/Yc-rWEyL_normal.jpg","https://pbs.twimg.com/profile_images/740580203370577920/Yc-rWEyL_normal.jpg","http://pbs.twimg.com/profile_images/740580203370577920/Yc-rWEyL_normal.jpg","https://pbs.twimg.com/profile_images/740580203370577920/Yc-rWEyL_normal.jpg","009EE3","F6F6F6","F6F6F6","333333",TRUE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/208576280/1493403529","unabicimas_uy","friend"
"41724808","Gabriel  Rodríguez","Garodriguez",NA,"Periodista multimedia en EL PAÍS y dueño de una bici.  Mis opiniones ( intrascendentes ellas) a título personal",FALSE,1128,2458,12,2009-05-22 01:43:48,1793,-10800,"Buenos Aires",FALSE,FALSE,5418,"es",FALSE,FALSE,FALSE,"C0DEED","http://pbs.twimg.com/profile_background_images/140815154/transmetropolitan-14-p07.jpg","https://pbs.twimg.com/profile_background_images/140815154/transmetropolitan-14-p07.jpg",FALSE,"http://pbs.twimg.com/profile_images/856592672399687681/CqYaWhnE_normal.jpg","https://pbs.twimg.com/profile_images/856592672399687681/CqYaWhnE_normal.jpg","http://pbs.twimg.com/profile_images/856592672399687681/CqYaWhnE_normal.jpg","https://pbs.twimg.com/profile_images/856592672399687681/CqYaWhnE_normal.jpg","0084B4","C0DEED","DDEEF6","333333",TRUE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/41724808/1493063189","unabicimas_uy","follower"
"26181255","Paula Bisiau","paulabisiau","Ciudad Autónoma de BsAs","Subsecretaria de Movilidad Sustentable y Segura @gcba. Trabajo para mejorar la calidad de vida en BA. Filósofa. Feminista. Amante del arte y @BAecobici",FALSE,5604,2558,109,2009-03-24 04:57:51,3677,-10800,"Buenos Aires",TRUE,FALSE,5005,"es",FALSE,FALSE,FALSE,"C6E2EE","http://pbs.twimg.com/profile_background_images/6597133/18_mercure04.jpg","https://pbs.twimg.com/profile_background_images/6597133/18_mercure04.jpg",FALSE,"http://pbs.twimg.com/profile_images/789271991211683841/phOG6tkU_normal.jpg","https://pbs.twimg.com/profile_images/789271991211683841/phOG6tkU_normal.jpg","http://pbs.twimg.com/profile_images/789271991211683841/phOG6tkU_normal.jpg","https://pbs.twimg.com/profile_images/789271991211683841/phOG6tkU_normal.jpg","1F98C7","C6E2EE","DAECF4","663B12",TRUE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/26181255/1452025584","unabicimas_uy","follower"
"816068456609148928","Bicycle Urbanism","UrbanBicycleUK","England, United Kingdom","A pedal-powered urban philosophy",FALSE,3265,3168,27,2017-01-02 23:47:36,39,NA,NA,TRUE,FALSE,206,"en",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/825399413812125696/dyACZArS_normal.jpg","https://pbs.twimg.com/profile_images/825399413812125696/dyACZArS_normal.jpg","http://pbs.twimg.com/profile_images/825399413812125696/dyACZArS_normal.jpg","https://pbs.twimg.com/profile_images/825399413812125696/dyACZArS_normal.jpg","91D2FA","000000","000000","000000",FALSE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/816068456609148928/1483700680","unabicimas_uy","follower"
"785829415968124928","Sigment Bike","SigmentBike","España","Cuenta para los amantes del #ciclismo. #Nutrición, #rutas, #lifestyle, #bicicletas ¡y más! #Bike #bicicletas #RutasEnBici #cycling #CarrilBici",FALSE,287,1727,4,2016-10-11 13:08:27,202,NA,NA,TRUE,FALSE,527,"es",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/854685435196571653/T-dwcpPX_normal.jpg","https://pbs.twimg.com/profile_images/854685435196571653/T-dwcpPX_normal.jpg","http://pbs.twimg.com/profile_images/854685435196571653/T-dwcpPX_normal.jpg","https://pbs.twimg.com/profile_images/854685435196571653/T-dwcpPX_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,FALSE,"https://pbs.twimg.com/profile_banners/785829415968124928/1492607724","unabicimas_uy","follower"
"923544086","Critical Mass Altona","cm_altona","Hamburg","Radfahren & Radverkehr im Bezirk Altona Ottensen Bahrenfeld Blankenese Lurup Osdorf Rissen. Wir sind Verkehr. Radtour 2. Fr 18 h + Letzter Fr 18:30 h zur @cm_hh",FALSE,1922,476,68,2012-11-03 16:26:08,3294,NA,NA,TRUE,FALSE,12013,"de",FALSE,FALSE,FALSE,"C0DEED","http://pbs.twimg.com/profile_background_images/702556999/0ce82ee48ebcd3f105d22c0d86e69812.jpeg","https://pbs.twimg.com/profile_background_images/702556999/0ce82ee48ebcd3f105d22c0d86e69812.jpeg",FALSE,"http://pbs.twimg.com/profile_images/456181257278201856/bsutIn62_normal.png","https://pbs.twimg.com/profile_images/456181257278201856/bsutIn62_normal.png","http://pbs.twimg.com/profile_images/456181257278201856/bsutIn62_normal.png","https://pbs.twimg.com/profile_images/456181257278201856/bsutIn62_normal.png","00C940","FFFFFF","DDEEF6","333333",TRUE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/923544086/1413757892","unabicimas_uy","follower"
"764276014285455360","Ximena Ipar","ximena_ipar","Montevideo, Uruguay","Soñadora - Mujer cíclica - Docente en formación de Expresión Plástica - Estudiante de Psicología y PNL - Activista.

CREER ES CREAR",FALSE,49,235,0,2016-08-13 01:42:56,316,NA,NA,TRUE,FALSE,130,"es",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/786933675187441664/wKoC0X09_normal.jpg","https://pbs.twimg.com/profile_images/786933675187441664/wKoC0X09_normal.jpg","http://pbs.twimg.com/profile_images/786933675187441664/wKoC0X09_normal.jpg","https://pbs.twimg.com/profile_images/786933675187441664/wKoC0X09_normal.jpg","981CEB","000000","000000","000000",FALSE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/764276014285455360/1476298115","unabicimas_uy","follower"
"2481119149","Berg Martins","bergmartins152",NA,"Por onde for quero ser seu par, Adriana Martins",TRUE,94,597,0,2014-05-07 02:28:11,194,NA,NA,FALSE,FALSE,254,"pt",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/834146819450032128/vPf8vF2j_normal.jpg","https://pbs.twimg.com/profile_images/834146819450032128/vPf8vF2j_normal.jpg","http://pbs.twimg.com/profile_images/834146819450032128/vPf8vF2j_normal.jpg","https://pbs.twimg.com/profile_images/834146819450032128/vPf8vF2j_normal.jpg","91D2FA","000000","000000","000000",FALSE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/2481119149/1487711181","unabicimas_uy","follower"
"552996919","CriticalMassTampaBay","CriticalMassTB","Curtis Hixson Park - Tampa, FL","Tag: #CriticalMassTampaBay with your pics! Last Friday of Every Month at 8pm - Curtis Hixon Waterfront Park in Tampa, FL",FALSE,114,271,10,2012-04-13 20:41:22,9,-25200,"Pacific Time (US & Canada)",TRUE,FALSE,220,"en",FALSE,FALSE,FALSE,"131516","http://pbs.twimg.com/profile_background_images/517523667/CMTB.jpg","https://pbs.twimg.com/profile_background_images/517523667/CMTB.jpg",TRUE,"http://pbs.twimg.com/profile_images/760825954101067776/CvZq9cai_normal.jpg","https://pbs.twimg.com/profile_images/760825954101067776/CvZq9cai_normal.jpg","http://pbs.twimg.com/profile_images/760825954101067776/CvZq9cai_normal.jpg","https://pbs.twimg.com/profile_images/760825954101067776/CvZq9cai_normal.jpg","009999","EEEEEE","EFEFEF","333333",TRUE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/552996919/1470403715","unabicimas_uy","follower"
"2881177769","Critical Maps","CriticalMaps",NA,"GPS tracking App for the Critical Mass bicycle protests worldwide",FALSE,804,2145,22,2014-11-17 15:30:16,395,7200,"Ljubljana",FALSE,FALSE,39,"en",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/554787316972015616/iDer42Tz_normal.png","https://pbs.twimg.com/profile_images/554787316972015616/iDer42Tz_normal.png","http://pbs.twimg.com/profile_images/554787316972015616/iDer42Tz_normal.png","https://pbs.twimg.com/profile_images/554787316972015616/iDer42Tz_normal.png","333333","000000","000000","000000",FALSE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/2881177769/1416238734","unabicimas_uy","follower"
